GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate) [rad/s];Measurement time of week (rcvTow) [s];GPS week number (week) [weeks];GPS leap seconds (leapS) [s];Number of measurements to follow (numMeas) [];Receiver tracking status (recStat) [];Pseudorange measurement (prMes) [m];Carrier phase measurement (cpMes) [cycles];Doppler measurement (doMes) [Hz];GNSS identifier (gnssId) [];Satellite identifier (svId) [];Frequency slot - only Glonass (freqId) [];Carrier phase locktime counter (locktime) [ms];Carrier-to-noise density ratio (cno) [dbHz];Estimated pseudorange measurement standard deviation (prStdev) [m];Estimated carrier phase measurement standard deviation (cpStdev) [cycles];Estimated Doppler measurement standard deviation (doStdev) [Hz];Tracking status (trkStat) [];NLOS (0 == no, 1 == yes, # == No Information)
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;19092936.1637799;101776125.31461;82.89111;Glonass;10;0;1600;40;2.56;0.012;1.024;3;0
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;22666751.9433805;121294469.588729;4808.785;Glonass;21;11;260;38;5.12;0.02;2.048;3;1
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;20797534.5562917;111252843.578396;-2263.013;Glonass;19;10;220;32;5.12;0.024;2.048;3;0
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;22643195.6535884;118990795.486551;1591.945;GPS;14;0;0;23;20.48;0.06;8.192;1;1
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;21017518.4621114;112311246.223133;3386.51;Glonass;11;7;0;25;20.48;0.06;8.192;1;1
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;22840785.2455895;120029135.948489;1092.916;GPS;6;0;20;40;5.12;0.024;2.048;1;1
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;21653273.4501114;115464759.461808;-2961.471;Glonass;9;1;0;39;10.24;0.06;4.096;1;0
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;21273285.1867079;111791867.620662;-2219.399;GPS;24;0;0;30;10.24;0.06;4.096;1;0
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;23467144.8574937;123320668.840595;2836.432;GPS;2;0;9620;46;0.64;0.004;0.256;7;0
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;21235041.2546092;111590894.869756;2512.29;GPS;25;0;0;30;10.24;0.06;4.096;1;1
1900;126660.69999997065;13.373463718716;0.000295013370444559;52.5051806829986;1.87333835902082E-05;76.6792232501321;0.000103993021671261;3.09816581895575;2.28943958845626E-06;-0.0183866568252142;0.0309357863249878;1.23320087503816;0.000295629522899979;0.00796987945125238;4.47476799466971E-06;126660.699999971;1900;17;17;1;23841590.08977;125288401.221552;4116.797;GPS;29;0;20;35;10.24;0.028;4.096;1;0
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;19833799.5848855;104227318.202505;209.6763;GPS;12;0;6820;47;0.32;0.004;0.128;3;0
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;19776724.4873284;105755049.201839;2206.003;Glonass;20;9;180;33;5.12;0.028;2.048;3;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22688252.6305737;121068863.004364;1248.819;Glonass;2;3;0;27;10.24;0.06;4.096;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22646183.5016826;119006496.869546;-2809.607;GPS;19;0;20;34;10.24;0.028;4.096;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22231701.3885105;116828379.242278;626.2065;GPS;32;0;0;27;10.24;0.06;4.096;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22689367.9398902;121287695.814068;-2374.809;Glonass;1;8;40;33;10.24;0.06;4.096;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;19092932.2243932;101776108.721299;81.6897;Glonass;10;0;1800;40;2.56;0.012;0.512;3;0
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22666557.273114;121293508.11418;4805.815;Glonass;21;11;460;36;5.12;0.02;2.048;3;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;20797615.2155606;111253265.570112;-2264.307;Glonass;19;10;0;35;10.24;0.06;4.096;1;0
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22643130.2196344;118990452.147871;1591.8;GPS;14;0;0;23;10.24;0.06;4.096;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;21017391.9087698;112310569.746467;3379.307;Glonass;11;7;0;25;10.24;0.06;4.096;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;22840748.984037;120028917.065815;1095.803;GPS;6;0;220;38;5.12;0.024;2.048;3;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;21653385.6680991;115465358.482773;-2952.057;Glonass;9;1;120;36;10.24;0.028;4.096;3;0
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;21273368.7645258;111792306.773182;-2217.827;GPS;24;0;0;30;20.48;0.06;8.192;1;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;23467037.0325983;123320101.758718;2834.817;GPS;2;0;9820;47;1.28;0.008;0.512;7;0
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;21234944.0350836;111590383.38405;2514.185;GPS;25;0;100;34;10.24;0.024;4.096;3;1
1900;126660.89999997064;13.3734600765126;0.00029975897100405;52.5051805934144;6.10224990001519E-07;76.6834716750309;0.000106349636424007;3.09651816639234;2.31656116578301E-06;0.0865781837865143;0.030936355178926;1.24167522408243;0.000296138870559384;-0.0168877937510388;4.47468086846394E-06;126660.899999971;1900;17;17;1;23841436.497316;125287593.718831;4101.807;GPS;29;0;0;34;10.24;0.06;4.096;1;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;19833791.1128047;104227276.048408;210.4956;GPS;12;0;7020;49;0.32;0.004;0.128;3;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;19776639.6400072;105754594.877145;2211.862;Glonass;20;9;0;32;5.12;0.032;2.048;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22688205.4844479;121068611.70056;1253.923;Glonass;2;3;0;27;10.24;0.06;4.096;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22646283.0289994;119007020.297883;-2815.933;GPS;19;0;0;33;10.24;0.06;4.096;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22231675.3178852;116828241.457253;624.1689;GPS;32;0;60;27;5.12;0.028;2.048;3;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22689457.6383719;121288175.639563;-2373.732;Glonass;1;8;0;34;10.24;0.06;4.096;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;19092926.3916579;101776092.232056;82.2749;Glonass;10;0;2000;36;2.56;0.012;0.512;3;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22666373.1689543;121292383.528661;4808.383;Glonass;21;11;0;38;5.12;0.016;2.048;1;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;20797707.3221724;111253757.705825;-2260.004;Glonass;19;10;0;38;5.12;0.028;2.048;1;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22643078.3183243;118990179.147678;1580.327;GPS;14;0;0;24;10.24;0.06;4.096;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;21017264.1600883;112309886.765595;3391.508;Glonass;11;7;0;25;10.24;0.06;4.096;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;22840710.5324822;120028698.262989;1097.734;GPS;6;0;420;36;5.12;0.06;2.048;1;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;21653496.4900694;115465949.449353;-2964.502;Glonass;9;1;0;40;10.24;0.06;4.096;1;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;21273446.9851268;111792717.830277;-2220.357;GPS;24;0;140;35;10.24;0.024;4.096;3;1
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;23466929.0506509;123319534.662026;2835.814;GPS;2;0;10020;50;1.28;0.008;0.512;7;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;21234846.4491035;111589870.827019;2523.337;GPS;25;0;0;36;10.24;0.06;4.096;1;0
1900;126661.09999997064;13.3734563710757;0.000304873333990331;52.5051805144851;6.75440383162557E-07;76.6876901141368;0.000108744980423764;3.09067053737817;2.34210263563224E-06;0.210835494210187;0.0309375335712605;1.27363337768475;0.000296599486875275;-0.0331471313875227;4.47460572463939E-06;126661.099999971;1900;17;17;1;23841275.6717468;125286748.314096;4117.768;GPS;29;0;80;44;10.24;0.028;4.096;3;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;19833782.7716007;104227234.056949;210.5154;GPS;12;0;7220;50;0.32;0.004;0.128;3;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;19776555.2289414;105754153.365688;2211.606;Glonass;20;9;200;32;5.12;0.032;2.048;3;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22688155.5899128;121068344.720472;1255.851;Glonass;2;3;0;27;10.24;0.06;4.096;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22646388.6900679;119007575.763842;-2817.108;GPS;19;0;20;33;10.24;0.028;4.096;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22231646.8173171;116828092.188221;632.0479;GPS;32;0;0;27;5.12;0.06;2.048;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22689538.4023421;121288607.019556;-2370.145;Glonass;1;8;0;33;10.24;0.06;4.096;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;19092919.0058533;101776075.680142;82.05005;Glonass;10;0;2200;40;2.56;0.008;0.512;3;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22666186.7526407;121291422.620693;4802.487;Glonass;21;11;200;41;5.12;0.016;1.024;3;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;20797795.08368;111254210.075295;-2260.279;Glonass;19;10;200;28;5.12;0.028;2.048;3;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22643029.8198067;118989924.487686;1586.556;GPS;14;0;0;24;10.24;0.06;4.096;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;21017135.390569;112309198.64516;3384.474;Glonass;11;7;0;25;10.24;0.06;4.096;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;22840666.5797463;120028512.990532;1098.291;GPS;6;0;0;30;5.12;0.06;2.048;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;21653607.6348688;115466541.775148;-2958.528;Glonass;9;1;160;34;10.24;0.024;4.096;3;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;21273524.2023403;111793123.756072;-2217.661;GPS;24;0;20;35;10.24;0.02;4.096;1;1
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;23466821.064341;123318967.619366;2835.265;GPS;2;0;10220;47;1.28;0.008;0.512;7;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;21234750.8393605;111589367.903422;2510.23;GPS;25;0;0;34;10.24;0.06;4.096;1;0
1900;126661.29999997062;13.3734525362825;0.000310199994393377;52.5051804924961;9.40816996147613E-06;76.6918792519718;0.000111180048989635;3.08262649306562;2.36604163538424E-06;0.32463882384036;0.0309386727102032;1.32993400828855;0.000297109118615302;-0.0464525118541133;4.47454215142857E-06;126661.299999971;1900;17;17;1;23841115.8757404;125285909.185056;4115.747;GPS;29;0;20;47;10.24;0.024;4.096;1;0
1900;126661.49999997063;13.3734485143509;0.000315280113424678;52.5051805442138;4.36195045096348E-05;76.6960398992524;0.000113655835761363;3.07071712575271;2.38834552300863E-06;0.384069157273188;0.0309385586780058;1.40323672590603;0.000297722321634394;-0.066982713260586;4.47448358792304E-06;126661.499999971;1900;17;16;1;19833774.7968512;104227191.961979;210.1919;GPS;12;0;7420;50;0.32;0.004;0.128;3;0
1900;126661.49999997063;13.3734485143509;0.000315280113424678;52.5051805442138;4.36195045096348E-05;76.6960398992524;0.000113655835761363;3.07071712575271;2.38834552300863E-06;0.384069157273188;0.0309385586780058;1.40323672590603;0.000297722321634394;-0.066982713260586;4.47448358792304E-06;126661.499999971;1900;17;16;1;19776473.2870814;105753706.19445;2201.92;Glonass;20;9;0;32;10.24;0.06;4.096;1;1
1900;126661.49999997063;13.3734485143509;0.000315280113424678;52.5051805442138;4.36195045096348E-05;76.6960398992524;0.000113655835761363;3.07071712575271;2.38834552300863E-06;0.384069157273188;0.0309385586780058;1.40323672590603;0.000297722321634394;-0.066982713260586;4.47448358792304E-06;126661.499999971;1900;17;16;1;22688103.6973278;121068068.013392;1247.852;Glonass;2;3;0;32;10.24;0.06;4.096;1;1
